Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.07     0.00    61854     0.00     0.00  std::__cxx11::list<double*, std::allocator<double*> >::empty() const
  0.00      0.07     0.00    61852     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<double*> >::deallocate(std::_List_node<double*>*, unsigned long)
  0.00      0.07     0.00    61852     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<double*> >::destroy<double*>(double**)
  0.00      0.07     0.00    61852     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<double*> >::allocate(unsigned long, void const*)
  0.00      0.07     0.00    61852     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<double*> >::construct<double*, double* const&>(double**, double* const&)
  0.00      0.07     0.00    61852     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<double*> >::_M_max_size() const
  0.00      0.07     0.00    61852     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<double*> > >::__allocated_ptr(std::allocator<std::_List_node<double*> >&, std::_List_node<double*>*)
  0.00      0.07     0.00    61852     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<double*> > >::~__allocated_ptr()
  0.00      0.07     0.00    61852     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<double*> > >::operator=(decltype(nullptr))
  0.00      0.07     0.00    61852     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<double*> > >::deallocate(std::allocator<std::_List_node<double*> >&, std::_List_node<double*>*, unsigned long)
  0.00      0.07     0.00    61852     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<double*> > >::destroy<double*>(std::allocator<std::_List_node<double*> >&, double**)
  0.00      0.07     0.00    61852     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<double*> > >::allocate(std::allocator<std::_List_node<double*> >&, unsigned long)
  0.00      0.07     0.00    61852     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<double*> > >::construct<double*, double* const&>(std::allocator<std::_List_node<double*> >&, double**, double* const&)
  0.00      0.07     0.00    61852     0.00     0.00  std::__cxx11::_List_base<double*, std::allocator<double*> >::_M_get_node()
  0.00      0.07     0.00    61852     0.00     0.00  std::__cxx11::_List_base<double*, std::allocator<double*> >::_M_inc_size(unsigned long)
  0.00      0.07     0.00    61852     0.00     0.00  std::__cxx11::_List_base<double*, std::allocator<double*> >::_M_put_node(std::_List_node<double*>*)
  0.00      0.07     0.00    61852     0.00     0.00  std::_List_node<double*>* std::__cxx11::list<double*, std::allocator<double*> >::_M_create_node<double* const&>(double* const&)
  0.00      0.07     0.00    61852     0.00     0.00  void std::__cxx11::list<double*, std::allocator<double*> >::_M_insert<double* const&>(std::_List_iterator<double*>, double* const&)
  0.00      0.07     0.00    61852     0.00     0.00  std::__cxx11::list<double*, std::allocator<double*> >::push_back(double* const&)
  0.00      0.07     0.00    61852     0.00     0.00  std::__detail::_Node_iterator_base<std::pair<double* const, unsigned long>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<double* const, unsigned long>, false>*)
  0.00      0.07     0.00    61852     0.00     0.00  std::allocator<std::_List_node<double*> >* std::__addressof<std::allocator<std::_List_node<double*> > >(std::allocator<std::_List_node<double*> >&)
  0.00      0.07     0.00    61848     0.00     0.00  ulmBLAS::MemoryPool<double>::release(double*)
  0.00      0.07     0.00    61848     0.00     0.00  ulmBLAS::MemoryPool<double>::allocate(unsigned long)
  0.00      0.07     0.00    61848     0.00     0.00  std::_Hashtable<double*, std::pair<double* const, unsigned long>, std::allocator<std::pair<double* const, unsigned long> >, std::__detail::_Select1st, std::equal_to<double*>, std::hash<double*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(double* const&) const
  0.00      0.07     0.00    61848     0.00     0.00  std::_Hashtable<double*, std::pair<double* const, unsigned long>, std::allocator<std::pair<double* const, unsigned long> >, std::__detail::_Select1st, std::equal_to<double*>, std::hash<double*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::count(double* const&) const
  0.00      0.07     0.00    61848     0.00     0.00  std::unordered_map<double*, unsigned long, std::hash<double*>, std::equal_to<double*>, std::allocator<std::pair<double* const, unsigned long> > >::count(double* const&) const
  0.00      0.07     0.00    61848     0.00     0.00  std::_List_iterator<double*>::operator*() const
  0.00      0.07     0.00    61848     0.00     0.00  std::_List_iterator<double*>::operator--()
  0.00      0.07     0.00    61848     0.00     0.00  std::__cxx11::_List_base<double*, std::allocator<double*> >::_M_dec_size(unsigned long)
  0.00      0.07     0.00    61848     0.00     0.00  std::__cxx11::list<double*, std::allocator<double*> >::back()
  0.00      0.07     0.00    61848     0.00     0.00  std::__cxx11::list<double*, std::allocator<double*> >::_M_erase(std::_List_iterator<double*>)
  0.00      0.07     0.00    61848     0.00     0.00  std::__cxx11::list<double*, std::allocator<double*> >::pop_back()
  0.00      0.07     0.00    61848     0.00     0.00  std::__detail::_Node_const_iterator<std::pair<double* const, unsigned long>, false, false>::_Node_const_iterator(std::__detail::_Hash_node<std::pair<double* const, unsigned long>, false>*)
  0.00      0.07     0.00    60760     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end()
  0.00      0.07     0.00    60756     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_mbegin() const
  0.00      0.07     0.00    60756     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin()
  0.00      0.07     0.00    60754     0.00     0.00  std::integral_constant<bool, true>::operator bool() const
  0.00      0.07     0.00    60754     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_mbegin() const
  0.00      0.07     0.00    60754     0.00     0.03  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.07     0.00    60754     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_begin()
  0.00      0.07     0.00    60754     0.00     0.00  std::operator==(std::_Rb_tree_iterator<std::pair<int const, int> > const&, std::_Rb_tree_iterator<std::pair<int const, int> > const&)
  0.00      0.07     0.00    60754     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.07     0.00    60753     0.00     0.16  get_location_id(char const*)
  0.00      0.07     0.00    60753     0.00     0.16  FI_Lib::get_location_id(char const*)
  0.00      0.07     0.00    60753     0.00     0.07  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::lower_bound(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00    60753     0.00     0.10  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00    60753     0.00     0.07  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > >::end()
  0.00      0.07     0.00    60753     0.00     0.00  std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > >::find(int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::end()
  0.00      0.07     0.00    60753     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int const&)
  0.00      0.07     0.00    60753     0.00     0.07  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::lower_bound(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00    60753     0.00     0.10  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, double> >*, std::_Rb_tree_node_base*, int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::find(int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_end()
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, int> >*, std::_Rb_tree_node_base*, int const&)
  0.00      0.07     0.00    60753     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::end()
  0.00      0.07     0.00    60753     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.07     0.00    60751     0.00     0.00  std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::key_comp() const
